timestamp_mon_ppg_ir_smooth;mon_ppg_ir_smooth;timestamp_mon_ppg_red_smooth;mon_ppg_red_smooth
1787030814351;195273.609375;1787030814351;166107.859375
1787030814361;195403.734375;1787030814361;166166.984375
1787030814371;195403.734375;1787030814371;166166.984375
1787030814381;195403.734375;1787030814381;166166.984375
1787030814391;195403.734375;1787030814391;166166.984375
1787030814401;195403.734375;1787030814401;166166.984375
1787030814411;195403.734375;1787030814411;166166.984375
1787030814421;195436.765625;1787030814421;166169.8125
1787030814431;195469.875;1787030814431;166159.265625
1787030814441;195495.453125;1787030814441;166166.75
1787030814451;195495.453125;1787030814451;166166.75
1787030814461;195495.453125;1787030814461;166166.75
1787030814471;195495.453125;1787030814471;166166.75
1787030814481;195495.453125;1787030814481;166166.75
1787030814491;195495.453125;1787030814491;166166.75
1787030814501;195580.59375;1787030814501;166224.734375
1787030814511;195602.046875;1787030814511;166235.0625
1787030814521;195652.3125;1787030814521;166252.359375
1787030814531;195652.3125;1787030814531;166252.359375
1787030814541;195652.3125;1787030814541;166252.359375
1787030814551;195652.3125;1787030814551;166252.359375
1787030814561;195652.3125;1787030814561;166252.359375
1787030814571;195652.3125;1787030814571;166252.359375
1787030814581;195767.296875;1787030814581;166272.734375
1787030814591;195767.296875;1787030814591;166272.734375
1787030814601;195710.40625;1787030814601;166248.8125
1787030814611;195710.40625;1787030814611;166248.8125
1787030814621;195710.40625;1787030814621;166248.8125
1787030814631;195710.40625;1787030814631;166248.8125
1787030814641;195710.40625;1787030814641;166248.8125
1787030814651;195710.40625;1787030814651;166248.8125
1787030814661;194802;1787030814661;165886.234375
1787030814671;194802;1787030814671;165886.234375
1787030814681;194802;1787030814681;165886.234375
1787030814691;194802;1787030814691;165886.234375
1787030814701;194802;1787030814701;165886.234375
1787030814711;194802;1787030814711;165886.234375
1787030814721;194584.34375;1787030814721;165804.640625
1787030814731;194637.9375;1787030814731;165829.578125
1787030814741;194665.03125;1787030814741;165841.703125
1787030814751;194665.03125;1787030814751;165841.703125
1787030814761;194665.03125;1787030814761;165841.703125
1787030814771;194665.03125;1787030814771;165841.703125
1787030814781;194665.03125;1787030814781;165841.703125
1787030814791;194665.03125;1787030814791;165841.703125
1787030814801;194746.140625;1787030814801;165866.421875
1787030814811;194756.5625;1787030814811;165867.484375
1787030814821;194769.015625;1787030814821;165870.078125
1787030814831;194769.015625;1787030814831;165870.078125
1787030814841;194769.015625;1787030814841;165870.078125
1787030814851;194769.015625;1787030814851;165870.078125
1787030814861;194769.015625;1787030814861;165870.078125
1787030814871;194769.015625;1787030814871;165870.078125
1787030814881;194871.375;1787030814881;165901.25
1787030814891;194903.171875;1787030814891;165904.984375
1787030814901;194903.171875;1787030814901;165904.984375
1787030814911;194903.171875;1787030814911;165904.984375
1787030814921;194903.171875;1787030814921;165904.984375
1787030814931;194903.171875;1787030814931;165904.984375
1787030814941;194903.171875;1787030814941;165904.984375
1787030814951;194921.890625;1787030814951;165906.265625
1787030814961;194911.890625;1787030814961;165898.75
1787030814971;194907.21875;1787030814971;165895.875
1787030814981;194907.21875;1787030814981;165895.875
1787030814991;194907.21875;1787030814991;165895.875
1787030815001;194907.21875;1787030815001;165895.875
1787030815011;194907.21875;1787030815011;165895.875
1787030815021;194907.21875;1787030815021;165895.875
1787030815031;194944.734375;1787030815031;165913.578125
1787030815041;194965;1787030815041;165922.3125
1787030815051;194965;1787030815051;165922.3125
1787030815061;194965;1787030815061;165922.3125
1787030815071;194965;1787030815071;165922.3125
1787030815081;194965;1787030815081;165922.3125
1787030815091;194965;1787030815091;165922.3125
1787030815101;195128.1875;1787030815101;165974.265625
1787030815111;195176.84375;1787030815111;165995.0625
1787030815121;195176.84375;1787030815121;165995.0625
1787030815131;195176.84375;1787030815131;165995.0625
1787030815141;195176.84375;1787030815141;165995.0625
1787030815151;195176.84375;1787030815151;165995.0625
1787030815161;195176.84375;1787030815161;165995.0625
1787030815171;195234.65625;1787030815171;166019.96875
1787030815181;195347.78125;1787030815181;166067.3125
1787030815191;195367.546875;1787030815191;166074.765625
1787030815201;195367.546875;1787030815201;166074.765625
1787030815211;195367.546875;1787030815211;166074.765625
1787030815221;195367.546875;1787030815221;166074.765625
1787030815231;195367.546875;1787030815231;166074.765625
1787030815241;195367.546875;1787030815241;166074.765625
1787030815251;195429.390625;1787030815251;166075.71875
1787030815261;195444.140625;1787030815261;166075.53125
1787030815271;195481.78125;1787030815271;166083.625
1787030815281;195481.78125;1787030815281;166083.625
1787030815291;195481.78125;1787030815291;166083.625
1787030815301;195481.78125;1787030815301;166083.625
1787030815311;195481.78125;1787030815311;166083.625
1787030815321;195481.78125;1787030815321;166083.625
1787030815331;195600.453125;1787030815331;166134.609375
1787030815341;195600.453125;1787030815341;166134.609375
1787030815351;195633.15625;1787030815351;166145.53125
1787030815361;195633.15625;1787030815361;166145.53125
1787030815371;195633.15625;1787030815371;166145.53125
1787030815381;195633.15625;1787030815381;166145.53125
1787030815391;195633.15625;1787030815391;166145.53125
1787030815401;195633.15625;1787030815401;166145.53125
1787030815411;195751.078125;1787030815411;166187.9375
1787030815421;195751.078125;1787030815421;166187.9375
1787030815431;195751.078125;1787030815431;166187.9375
1787030815441;195751.078125;1787030815441;166187.9375
1787030815451;195751.078125;1787030815451;166187.9375
1787030815461;195751.078125;1787030815461;166187.9375
1787030815471;195837.171875;1787030815471;166233.421875
1787030815481;195886.46875;1787030815481;166247.640625
1787030815491;195948.578125;1787030815491;166260.46875
1787030815501;195948.578125;1787030815501;166260.46875
1787030815511;195948.578125;1787030815511;166260.46875
1787030815521;195948.578125;1787030815521;166260.46875
1787030815531;195948.578125;1787030815531;166260.46875
1787030815541;195948.578125;1787030815541;166260.46875
1787030815551;195882.21875;1787030815551;166214.5
1787030815561;195882.21875;1787030815561;166214.5
1787030815571;195576.8125;1787030815571;166092.703125
1787030815581;195576.8125;1787030815581;166092.703125
1787030815591;195576.8125;1787030815591;166092.703125
1787030815601;195576.8125;1787030815601;166092.703125
1787030815611;195576.8125;1787030815611;166092.703125
1787030815621;195576.8125;1787030815621;166092.703125
1787030815631;194702.828125;1787030815631;165754.03125
1787030815641;194670.34375;1787030815641;165740.0625
1787030815651;194670.34375;1787030815651;165740.0625
1787030815661;194670.34375;1787030815661;165740.0625
1787030815671;194670.34375;1787030815671;165740.0625
1787030815681;194670.34375;1787030815681;165740.0625
1787030815691;194670.34375;1787030815691;165740.0625
1787030815701;194663.625;1787030815701;165734.890625
1787030815711;194773.53125;1787030815711;165774.84375
1787030815721;194818.28125;1787030815721;165798.484375
1787030815731;194818.28125;1787030815731;165798.484375
1787030815741;194818.28125;1787030815741;165798.484375
1787030815751;194818.28125;1787030815751;165798.484375
1787030815761;194818.28125;1787030815761;165798.484375
1787030815771;194818.28125;1787030815771;165798.484375
1787030815781;194862.90625;1787030815781;165814.5
1787030815791;194905.09375;1787030815791;165821.046875
1787030815801;194905.09375;1787030815801;165821.046875
1787030815811;194905.09375;1787030815811;165821.046875
1787030815821;194905.09375;1787030815821;165821.046875
1787030815831;194905.09375;1787030815831;165821.046875
1787030815841;194905.09375;1787030815841;165821.046875
1787030815851;195022.25;1787030815851;165851.84375
1787030815861;195027.796875;1787030815861;165847.140625
1787030815871;195026.53125;1787030815871;165839.9375
1787030815881;195026.53125;1787030815881;165839.9375
1787030815891;195026.53125;1787030815891;165839.9375
1787030815901;195026.53125;1787030815901;165839.9375
1787030815911;195026.53125;1787030815911;165839.9375
1787030815921;195026.53125;1787030815921;165839.9375
1787030815931;194949.265625;1787030815931;165817.671875
1787030815941;194949.671875;1787030815941;165818.359375
1787030815951;194949.671875;1787030815951;165818.359375
1787030815961;194949.671875;1787030815961;165818.359375
1787030815971;194949.671875;1787030815971;165818.359375
1787030815981;194949.671875;1787030815981;165818.359375
1787030815991;194949.671875;1787030815991;165818.359375
1787030816001;194977.609375;1787030816001;165819.46875
1787030816011;195064.515625;1787030816011;165846.28125
1787030816021;195094.765625;1787030816021;165863.875
1787030816031;195094.765625;1787030816031;165863.875
1787030816041;195094.765625;1787030816041;165863.875
1787030816051;195094.765625;1787030816051;165863.875
1787030816061;195094.765625;1787030816061;165863.875
1787030816071;195094.765625;1787030816071;165863.875
1787030816081;195083.171875;1787030816081;165860.3125
1787030816091;195077.59375;1787030816091;165853.953125
1787030816101;195077.59375;1787030816101;165853.953125
1787030816111;195077.59375;1787030816111;165853.953125
1787030816121;195077.59375;1787030816121;165853.953125
1787030816131;195077.59375;1787030816131;165853.953125
1787030816141;195077.59375;1787030816141;165853.953125
1787030816151;195202.984375;1787030816151;165881.21875
1787030816161;195228.453125;1787030816161;165887.609375
1787030816171;195228.453125;1787030816171;165887.609375
1787030816181;195228.453125;1787030816181;165887.609375
1787030816191;195228.453125;1787030816191;165887.609375
1787030816201;195228.453125;1787030816201;165887.609375
1787030816211;195228.453125;1787030816211;165887.609375
1787030816221;195237.84375;1787030816221;165890.4375
1787030816231;195300.0625;1787030816231;165904.34375
1787030816241;195310.375;1787030816241;165905.53125
1787030816251;195310.375;1787030816251;165905.53125
1787030816261;195310.375;1787030816261;165905.53125
1787030816271;195310.375;1787030816271;165905.53125
1787030816281;195310.375;1787030816281;165905.53125
1787030816291;195310.375;1787030816291;165905.53125
1787030816301;195312.65625;1787030816301;165898.34375
1787030816311;195303.984375;1787030816311;165889.5625
1787030816321;195311.65625;1787030816321;165885.84375
1787030816331;195311.65625;1787030816331;165885.84375
1787030816341;195311.65625;1787030816341;165885.84375
1787030816351;195311.65625;1787030816351;165885.84375
1787030816361;195311.65625;1787030816361;165885.84375
1787030816371;195311.65625;1787030816371;165885.84375
1787030816381;195420.8125;1787030816381;165917.265625
1787030816391;195420.8125;1787030816391;165917.265625
1787030816401;195451.71875;1787030816401;165929.453125
1787030816411;195451.71875;1787030816411;165929.453125
1787030816421;195451.71875;1787030816421;165929.453125
1787030816431;195451.71875;1787030816431;165929.453125
1787030816441;195451.71875;1787030816441;165929.453125
1787030816451;195451.71875;1787030816451;165929.453125
1787030816461;195515.171875;1787030816461;165951.65625
1787030816471;195515.171875;1787030816471;165951.65625
1787030816481;195515.171875;1787030816481;165951.65625
1787030816491;195515.171875;1787030816491;165951.65625
1787030816501;195515.171875;1787030816501;165951.65625
1787030816511;195515.171875;1787030816511;165951.65625
1787030816521;195282.015625;1787030816521;165858.28125
1787030816531;194877.96875;1787030816531;165707.609375
1787030816541;194665.703125;1787030816541;165629.375
1787030816551;194665.703125;1787030816551;165629.375
1787030816561;194665.703125;1787030816561;165629.375
1787030816571;194665.703125;1787030816571;165629.375
1787030816581;194665.703125;1787030816581;165629.375
1787030816591;194665.703125;1787030816591;165629.375
1787030816601;194567.0625;1787030816601;165584.453125
1787030816611;194588.84375;1787030816611;165584.453125
1787030816621;194639.671875;1787030816621;165595.4375
1787030816631;194639.671875;1787030816631;165595.4375
1787030816641;194639.671875;1787030816641;165595.4375
1787030816651;194639.671875;1787030816651;165595.4375
1787030816661;194639.671875;1787030816661;165595.4375
1787030816671;194639.671875;1787030816671;165595.4375
1787030816681;194731.90625;1787030816681;165620.140625
1787030816691;194731.90625;1787030816691;165620.140625
1787030816701;194745.140625;1787030816701;165626.59375
1787030816711;194745.140625;1787030816711;165626.59375
1787030816721;194745.140625;1787030816721;165626.59375
1787030816731;194745.140625;1787030816731;165626.59375
1787030816741;194745.140625;1787030816741;165626.59375
1787030816751;194745.140625;1787030816751;165626.59375
1787030816761;194920.015625;1787030816761;165709.84375
1787030816771;194920.015625;1787030816771;165709.84375
1787030816781;194920.015625;1787030816781;165709.84375
1787030816791;194920.015625;1787030816791;165709.84375
1787030816801;194920.015625;1787030816801;165709.84375
1787030816811;194920.015625;1787030816811;165709.84375
1787030816821;194957.25;1787030816821;165713.96875
1787030816831;194950.171875;1787030816831;165712.796875
1787030816841;194944.546875;1787030816841;165710.984375
1787030816851;194944.546875;1787030816851;165710.984375
1787030816861;194944.546875;1787030816861;165710.984375
1787030816871;194944.546875;1787030816871;165710.984375
1787030816881;194944.546875;1787030816881;165710.984375
1787030816891;194944.546875;1787030816891;165710.984375
1787030816901;194905.140625;1787030816901;165682.59375
1787030816911;194912.484375;1787030816911;165687.03125
1787030816921;194936.046875;1787030816921;165698.046875
1787030816931;194936.046875;1787030816931;165698.046875
1787030816941;194936.046875;1787030816941;165698.046875
1787030816951;194936.046875;1787030816951;165698.046875
1787030816961;194936.046875;1787030816961;165698.046875
1787030816971;194936.046875;1787030816971;165698.046875
1787030816981;195249.84375;1787030816981;165819.625
1787030816991;195297.625;1787030816991;165834.25
1787030817001;195297.625;1787030817001;165834.25
1787030817011;195297.625;1787030817011;165834.25
1787030817021;195297.625;1787030817021;165834.25
1787030817031;195297.625;1787030817031;165834.25
1787030817041;195297.625;1787030817041;165834.25
1787030817051;195332.328125;1787030817051;165840.65625
1787030817061;195449.1875;1787030817061;165882.78125
1787030817071;195512.765625;1787030817071;165908.546875
1787030817081;195512.765625;1787030817081;165908.546875
1787030817091;195512.765625;1787030817091;165908.546875
1787030817101;195512.765625;1787030817101;165908.546875
1787030817111;195512.765625;1787030817111;165908.546875
1787030817121;195512.765625;1787030817121;165908.546875
1787030817131;195586.84375;1787030817131;165919.75
1787030817141;195605.15625;1787030817141;165920.78125
1787030817151;195605.15625;1787030817151;165920.78125
1787030817161;195605.15625;1787030817161;165920.78125
1787030817171;195605.15625;1787030817171;165920.78125
1787030817181;195605.15625;1787030817181;165920.78125
1787030817191;195605.15625;1787030817191;165920.78125
1787030817201;195705.953125;1787030817201;165976.765625
1787030817211;195745.984375;1787030817211;165995.09375
1787030817221;195745.984375;1787030817221;165995.09375
1787030817231;195745.984375;1787030817231;165995.09375
1787030817241;195745.984375;1787030817241;165995.09375
1787030817251;195745.984375;1787030817251;165995.09375
1787030817261;195745.984375;1787030817261;165995.09375
1787030817271;195766.484375;1787030817271;166002.53125
1787030817281;195759.609375;1787030817281;165976.125
1787030817291;195686.40625;1787030817291;165943.03125
1787030817301;195686.40625;1787030817301;165943.03125
1787030817311;195686.40625;1787030817311;165943.03125
1787030817321;195686.40625;1787030817321;165943.03125
1787030817331;195686.40625;1787030817331;165943.03125
1787030817341;195686.40625;1787030817341;165943.03125
1787030817351;195106.015625;1787030817351;165719.109375
1787030817361;194809.59375;1787030817361;165605.03125
1787030817371;194629.8125;1787030817371;165528.078125
1787030817381;194629.8125;1787030817381;165528.078125
1787030817391;194629.8125;1787030817391;165528.078125
1787030817401;194629.8125;1787030817401;165528.078125
1787030817411;194629.8125;1787030817411;165528.078125
1787030817421;194629.8125;1787030817421;165528.078125
1787030817431;194648.90625;1787030817431;165515.890625
1787030817441;194648.90625;1787030817441;165515.890625
1787030817451;194707.203125;1787030817451;165544.515625
1787030817461;194707.203125;1787030817461;165544.515625
1787030817471;194707.203125;1787030817471;165544.515625
1787030817481;194707.203125;1787030817481;165544.515625
1787030817491;194707.203125;1787030817491;165544.515625
1787030817501;194707.203125;1787030817501;165544.515625
1787030817511;194835.6875;1787030817511;165595.078125
1787030817521;194835.6875;1787030817521;165595.078125
1787030817531;194835.6875;1787030817531;165595.078125
1787030817541;194835.6875;1787030817541;165595.078125
1787030817551;194835.6875;1787030817551;165595.078125
1787030817561;194835.6875;1787030817561;165595.078125
1787030817571;194899.015625;1787030817571;165604.453125
1787030817581;194935.828125;1787030817581;165616.171875
1787030817591;194941.09375;1787030817591;165620.015625
1787030817601;194941.09375;1787030817601;165620.015625
1787030817611;194941.09375;1787030817611;165620.015625
1787030817621;194941.09375;1787030817621;165620.015625
1787030817631;194941.09375;1787030817631;165620.015625
1787030817641;194941.09375;1787030817641;165620.015625
1787030817651;194945.375;1787030817651;165622.703125
1787030817661;194949.765625;1787030817661;165627.375
1787030817671;194950.265625;1787030817671;165628.46875
1787030817681;194950.265625;1787030817681;165628.46875
1787030817691;194950.265625;1787030817691;165628.46875
1787030817701;194950.265625;1787030817701;165628.46875
1787030817711;194950.265625;1787030817711;165628.46875
1787030817721;194950.265625;1787030817721;165628.46875
1787030817731;195013.09375;1787030817731;165657.6875
1787030817741;195013.09375;1787030817741;165657.6875
1787030817751;195013.09375;1787030817751;165657.6875
1787030817761;195013.09375;1787030817761;165657.6875
1787030817771;195013.09375;1787030817771;165657.6875
1787030817781;195013.09375;1787030817781;165657.6875
1787030817791;195013.09375;1787030817791;165657.6875
1787030817801;195129.28125;1787030817801;165684.125
1787030817811;195176.5;1787030817811;165696.21875
1787030817821;195176.5;1787030817821;165696.21875
1787030817831;195176.5;1787030817831;165696.21875
1787030817841;195176.5;1787030817841;165696.21875
1787030817851;195176.5;1787030817851;165696.21875
1787030817861;195176.5;1787030817861;165696.21875
1787030817871;195228.203125;1787030817871;165713.375
1787030817881;195329.3125;1787030817881;165752.625
1787030817891;195372.15625;1787030817891;165770.484375
1787030817901;195372.15625;1787030817901;165770.484375
1787030817911;195372.15625;1787030817911;165770.484375
1787030817921;195372.15625;1787030817921;165770.484375
1787030817931;195372.15625;1787030817931;165770.484375
1787030817941;195372.15625;1787030817941;165770.484375
1787030817951;195450.75;1787030817951;165801.234375
1787030817961;195489.3125;1787030817961;165816.015625
1787030817971;195522.421875;1787030817971;165829.9375
1787030817981;195522.421875;1787030817981;165829.9375
1787030817991;195522.421875;1787030817991;165829.9375
1787030818001;195522.421875;1787030818001;165829.9375
1787030818011;195522.421875;1787030818011;165829.9375
1787030818021;195522.421875;1787030818021;165829.9375
1787030818031;195619.25;1787030818031;165853.234375
1787030818041;195619.25;1787030818041;165853.234375
1787030818051;195645.8125;1787030818051;165858.546875
1787030818061;195645.8125;1787030818061;165858.546875
1787030818071;195645.8125;1787030818071;165858.546875
1787030818081;195645.8125;1787030818081;165858.546875
1787030818091;195645.8125;1787030818091;165858.546875
1787030818101;195645.8125;1787030818101;165858.546875
1787030818111;195897.96875;1787030818111;165965.125
1787030818121;195897.96875;1787030818121;165965.125
1787030818131;195897.96875;1787030818131;165965.125
1787030818141;195897.96875;1787030818141;165965.125
1787030818151;195897.96875;1787030818151;165965.125
1787030818161;195897.96875;1787030818161;165965.125
1787030818171;195658.328125;1787030818171;165875.1875
1787030818181;195315.515625;1787030818181;165742.3125
1787030818191;195138.234375;1787030818191;165674.015625
1787030818201;195138.234375;1787030818201;165674.015625
1787030818211;195138.234375;1787030818211;165674.015625
1787030818221;195138.234375;1787030818221;165674.015625
1787030818231;195138.234375;1787030818231;165674.015625
1787030818241;195138.234375;1787030818241;165674.015625
1787030818251;194655.8125;1787030818251;165486.484375
1787030818261;194655.8125;1787030818261;165486.484375
1787030818271;194669.96875;1787030818271;165490.5
1787030818281;194669.96875;1787030818281;165490.5
1787030818291;194669.96875;1787030818291;165490.5
1787030818301;194669.96875;1787030818301;165490.5
1787030818311;194669.96875;1787030818311;165490.5
1787030818321;194669.96875;1787030818321;165490.5
1787030818331;194787.078125;1787030818331;165518.5625
1787030818341;194806.90625;1787030818341;165519.09375
1787030818351;194806.90625;1787030818351;165519.09375
1787030818361;194806.90625;1787030818361;165519.09375
1787030818371;194806.90625;1787030818371;165519.09375
1787030818381;194806.90625;1787030818381;165519.09375
1787030818391;194806.90625;1787030818391;165519.09375
1787030818401;194817;1787030818401;165520.171875
1787030818411;194930.078125;1787030818411;165564.171875
1787030818421;194955.34375;1787030818421;165575.6875
1787030818431;194955.34375;1787030818431;165575.6875
1787030818441;194955.34375;1787030818441;165575.6875
1787030818451;194955.34375;1787030818451;165575.6875
1787030818461;194955.34375;1787030818461;165575.6875
1787030818471;194955.34375;1787030818471;165575.6875
1787030818481;194982.203125;1787030818481;165571.296875
1787030818491;194972.96875;1787030818491;165561.625
1787030818501;194972.96875;1787030818501;165561.625
1787030818511;194972.96875;1787030818511;165561.625
1787030818521;194972.96875;1787030818521;165561.625
1787030818531;194972.96875;1787030818531;165561.625
1787030818541;194972.96875;1787030818541;165561.625
1787030818551;194985.515625;1787030818551;165580.609375
1787030818561;195021.328125;1787030818561;165600.8125
1787030818571;195021.328125;1787030818571;165600.8125
1787030818581;195021.328125;1787030818581;165600.8125
1787030818591;195021.328125;1787030818591;165600.8125
1787030818601;195021.328125;1787030818601;165600.8125
1787030818611;195021.328125;1787030818611;165600.8125
1787030818621;195044.71875;1787030818621;165610.40625
1787030818631;195182.390625;1787030818631;165656.0625
1787030818641;195206.78125;1787030818641;165663.78125
1787030818651;195206.78125;1787030818651;165663.78125
1787030818661;195206.78125;1787030818661;165663.78125
1787030818671;195206.78125;1787030818671;165663.78125
1787030818681;195206.78125;1787030818681;165663.78125
1787030818691;195206.78125;1787030818691;165663.78125
1787030818701;195329.890625;1787030818701;165692.40625
1787030818711;195355.875;1787030818711;165697.75
1787030818721;195403;1787030818721;165710.5
1787030818731;195403;1787030818731;165710.5
1787030818741;195403;1787030818741;165710.5
1787030818751;195403;1787030818751;165710.5
1787030818761;195403;1787030818761;165710.5
1787030818771;195403;1787030818771;165710.5
1787030818781;195558.46875;1787030818781;165780.515625
1787030818791;195558.46875;1787030818791;165780.515625
1787030818801;195611.140625;1787030818801;165798.40625
1787030818811;195611.140625;1787030818811;165798.40625
1787030818821;195611.140625;1787030818821;165798.40625
1787030818831;195611.140625;1787030818831;165798.40625
1787030818841;195611.140625;1787030818841;165798.40625
1787030818851;195611.140625;1787030818851;165798.40625
1787030818861;195542.703125;1787030818861;165757.234375
1787030818871;195542.703125;1787030818871;165757.234375
1787030818881;195542.703125;1787030818881;165757.234375
1787030818891;195542.703125;1787030818891;165757.234375
1787030818901;195542.703125;1787030818901;165757.234375
1787030818911;195542.703125;1787030818911;165757.234375
1787030818921;195683.265625;1787030818921;165809.890625
1787030818931;195849.59375;1787030818931;165873.390625
1787030818941;195914.796875;1787030818941;165900.5
1787030818951;195914.796875;1787030818951;165900.5
1787030818961;195914.796875;1787030818961;165900.5
1787030818971;195914.796875;1787030818971;165900.5
1787030818981;195914.796875;1787030818981;165900.5
1787030818991;195914.796875;1787030818991;165900.5
1787030819001;196023.46875;1787030819001;165946.515625
1787030819011;196023.46875;1787030819011;165946.515625
1787030819021;195817.828125;1787030819021;165864.484375
1787030819031;195817.828125;1787030819031;165864.484375
1787030819041;195817.828125;1787030819041;165864.484375
1787030819051;195817.828125;1787030819051;165864.484375
1787030819061;195817.828125;1787030819061;165864.484375
1787030819071;195817.828125;1787030819071;165864.484375
1787030819081;194768.03125;1787030819081;165476.3125
1787030819091;194768.03125;1787030819091;165476.3125
1787030819101;194680.8125;1787030819101;165444.421875
1787030819111;194680.8125;1787030819111;165444.421875
1787030819121;194680.8125;1787030819121;165444.421875
1787030819131;194680.8125;1787030819131;165444.421875
1787030819141;194680.8125;1787030819141;165444.421875
1787030819151;194680.8125;1787030819151;165444.421875
1787030819161;194649;1787030819161;165430.53125
1787030819171;194649;1787030819171;165430.53125
1787030819181;194649;1787030819181;165430.53125
1787030819191;194649;1787030819191;165430.53125
1787030819201;194649;1787030819201;165430.53125
1787030819211;194649;1787030819211;165430.53125
1787030819221;194751.25;1787030819221;165454.921875
1787030819231;194763.484375;1787030819231;165457.53125
1787030819241;194768.078125;1787030819241;165459.84375
1787030819251;194768.078125;1787030819251;165459.84375
1787030819261;194768.078125;1787030819261;165459.84375
1787030819271;194768.078125;1787030819271;165459.84375
1787030819281;194768.078125;1787030819281;165459.84375
1787030819291;194768.078125;1787030819291;165459.84375
1787030819301;195106.921875;1787030819301;165594.984375
1787030819311;195106.921875;1787030819311;165594.984375
1787030819321;195194.625;1787030819321;165633.078125
1787030819331;195194.625;1787030819331;165633.078125
1787030819341;195194.625;1787030819341;165633.078125
1787030819351;195194.625;1787030819351;165633.078125
1787030819361;195194.625;1787030819361;165633.078125
1787030819371;195194.625;1787030819371;165633.078125
1787030819381;194948.71875;1787030819381;165537.25
1787030819391;194934.71875;1787030819391;165523.046875
1787030819401;194934.71875;1787030819401;165523.046875
1787030819411;194934.71875;1787030819411;165523.046875
1787030819421;194934.71875;1787030819421;165523.046875
1787030819431;194934.71875;1787030819431;165523.046875
1787030819441;194934.71875;1787030819441;165523.046875
1787030819451;194940.765625;1787030819451;165523.125
1787030819461;195013.140625;1787030819461;165544.671875
1787030819471;195043.296875;1787030819471;165552.109375
1787030819481;195043.296875;1787030819481;165552.109375
1787030819491;195043.296875;1787030819491;165552.109375
1787030819501;195043.296875;1787030819501;165552.109375
1787030819511;195043.296875;1787030819511;165552.109375
1787030819521;195043.296875;1787030819521;165552.109375
1787030819531;195223.140625;1787030819531;165607.28125
1787030819541;195250.765625;1787030819541;165617.625
1787030819551;195250.765625;1787030819551;165617.625
1787030819561;195250.765625;1787030819561;165617.625
1787030819571;195250.765625;1787030819571;165617.625
1787030819581;195250.765625;1787030819581;165617.625
1787030819591;195250.765625;1787030819591;165617.625
1787030819601;195430.5;1787030819601;165689.59375
1787030819611;195485.09375;1787030819611;165710.078125
1787030819621;195485.09375;1787030819621;165710.078125
1787030819631;195485.09375;1787030819631;165710.078125
1787030819641;195485.09375;1787030819641;165710.078125
1787030819651;195485.09375;1787030819651;165710.078125
1787030819661;195485.09375;1787030819661;165710.078125
1787030819671;195511.03125;1787030819671;165719.375
1787030819681;195612.5625;1787030819681;165763.609375
1787030819691;195625.71875;1787030819691;165770.84375
1787030819701;195625.71875;1787030819701;165770.84375
1787030819711;195625.71875;1787030819711;165770.84375
1787030819721;195625.71875;1787030819721;165770.84375
1787030819731;195625.71875;1787030819731;165770.84375
1787030819741;195625.71875;1787030819741;165770.84375
1787030819751;195694.03125;1787030819751;165786.9375
1787030819761;195714.734375;1787030819761;165790.171875
1787030819771;195767.296875;1787030819771;165805.21875
1787030819781;195767.296875;1787030819781;165805.21875
1787030819791;195767.296875;1787030819791;165805.21875
1787030819801;195767.296875;1787030819801;165805.21875
1787030819811;195767.296875;1787030819811;165805.21875
1787030819821;195767.296875;1787030819821;165805.21875
1787030819831;195994.65625;1787030819831;165905.375
1787030819841;195994.65625;1787030819841;165905.375
1787030819851;195984.265625;1787030819851;165895.234375
1787030819861;195984.265625;1787030819861;165895.234375
1787030819871;195984.265625;1787030819871;165895.234375
1787030819881;195984.265625;1787030819881;165895.234375
1787030819891;195984.265625;1787030819891;165895.234375
1787030819901;195984.265625;1787030819901;165895.234375
1787030819911;195062.453125;1787030819911;165548.375
1787030819921;195062.453125;1787030819921;165548.375
1787030819931;195062.453125;1787030819931;165548.375
1787030819941;195062.453125;1787030819941;165548.375
1787030819951;195062.453125;1787030819951;165548.375
1787030819961;195062.453125;1787030819961;165548.375
1787030819971;194567.0625;1787030819971;165356.421875
1787030819981;194532.328125;1787030819981;165338.109375
1787030819991;194574.09375;1787030819991;165350.484375
1787030820001;194574.09375;1787030820001;165350.484375
1787030820011;194574.09375;1787030820011;165350.484375
1787030820021;194574.09375;1787030820021;165350.484375
1787030820031;194574.09375;1787030820031;165350.484375
1787030820041;194574.09375;1787030820041;165350.484375
1787030820051;194713.171875;1787030820051;165380.90625
1787030820061;194713.171875;1787030820061;165380.90625
1787030820071;194726.140625;1787030820071;165385.015625
1787030820081;194726.140625;1787030820081;165385.015625
1787030820091;194726.140625;1787030820091;165385.015625
1787030820101;194726.140625;1787030820101;165385.015625
1787030820111;194726.140625;1787030820111;165385.015625
1787030820121;194726.140625;1787030820121;165385.015625
1787030820131;194853.140625;1787030820131;165429.484375
1787030820141;194853.140625;1787030820141;165429.484375
1787030820151;194874.140625;1787030820151;165435.671875
1787030820161;194874.140625;1787030820161;165435.671875
1787030820171;194874.140625;1787030820171;165435.671875
1787030820181;194874.140625;1787030820181;165435.671875
1787030820191;194874.140625;1787030820191;165435.671875
1787030820201;194874.140625;1787030820201;165435.671875
1787030820211;194838.640625;1787030820211;165429.953125
1787030820221;194838.640625;1787030820221;165429.953125
1787030820231;194838.640625;1787030820231;165429.953125
